Url,Brand,WatchName,Price,DetailInfo,Category,Image,WatchDescription,UniqId,ScrapedAt
https://www.thewatchpages.com/watches/chanel-mademoiselle-j12-gabrielle-h7554/,Chanel,"Chanel

Mademoiselle J12 Gabrielle","$279,500","[{'Reference': 'H7554'}, {'Date Added': 'April 7, 2022'}, {'Case Material': 'Black Ceramic'}, {'Case Size': '38mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Artistic Dial'}, {'Dial Finish': 'Skeletonized'}, {'Strap Material': 'Ceramic'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Manual'}, {'Caliber': 'Caliber 3.1'}, {'Power Reserve': '55 hours'}, {'Setting': '47 diamonds, 5.62 carats'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes'}]","Home,Brands,Chanel",https://cdn.thewatchpages.com/app/uploads/2022/05/01104052/chanel-mademoiselle-j12-gabrielle-h7554.jpg,,66a1d0d3-b7fc-5689-97dc-1d1521bd6439,21/10/2024 17:09:22
https://www.thewatchpages.com/watches/montblanc-heritage-automatic-mb119944/,Montblanc,"Montblanc

Heritage Automatic","$2,270","[{'Reference': 'MB119944'}, {'Date Added': 'December 8, 2019'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '40mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Salmon'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Gray'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'MB 24.26'}, {'Power Reserve': '38 hours'}, {'Water Resistance': '5 ATM / 50 meters'}, {'Functions': 'Hours, Minutes, Central Seconds'}]","Home,Brands,Montblanc",https://cdn.thewatchpages.com/app/uploads/2019/10/13220210/montblanc-heritage-automatic-mb119944.jpg,,c441a46b-966f-50f6-990f-08ad18c7fbf5,21/10/2024 17:09:23
https://www.thewatchpages.com/watches/gronefeld-1941-remontoire-constant-force-wg-4/,Grönefeld,"Grönefeld

1941 Remontoire Constant Force WG","$68,429","[{'Date Added': 'December 13, 2019'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '39.5mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Gray'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Pin'}, {'Movement': 'Manual'}, {'Caliber': 'G-05'}, {'Power Reserve': '35 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Small Seconds, Governor speed regulator'}]","Home,Brands,Grönefeld",https://cdn.thewatchpages.com/app/uploads/2022/07/11144357/groenefeld-1941-remontoire-constant-force-wg-512355991-scaled.jpg,,c0548573-00e7-50b5-b892-09509476f1ce,21/10/2024 17:09:23
https://www.thewatchpages.com/watches/jaquet-droz-lady-8-flower-j032004270/,Jaquet Droz,"Jaquet Droz

Lady 8 Flower","$141,800","[{'Reference': 'J032004270'}, {'Date Added': 'December 4, 2019'}, {'Case Material': 'White Gold'}, {'Case Size': '35mm'}, {'Case Back': 'Open'}, {'Dial Color': 'White'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'Jaquet Droz 615'}, {'Power Reserve': '38 hours'}, {'Setting': '202 diamonds, 1.57 carats, 1 sapphires, 0.29 carats'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Automaton'}]","Home,Brands,Jaquet Droz",https://cdn.thewatchpages.com/app/uploads/2020/04/13213935/jaquet-droz-lady-8-flower-j032004270.jpg,,26f54381-ef03-5f89-953a-dd2a508ee4db,21/10/2024 17:09:23
https://www.thewatchpages.com/watches/f-p-journe-elegante-40-titanium-12-rows-of-diamonds-with-set-bracelet-7/,F.P.Journe,"F.P.Journe

élégante 40 Titanium 12 Rows of Diamonds with Set Bracelet","$44,537","[{'Date Added': 'April 13, 2022'}, {'Case Material': 'Titanium'}, {'Case Size': '35mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'White'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber, Titanium'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Quartz'}, {'Caliber': '1210'}, {'Setting': '604 diamonds, 4.79 carats'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Small Seconds'}]","Home,Brands,F.P.Journe","https://cdn.thewatchpages.com/app/uploads/2022/09/13052632/f-p-journe-elegante-40-titanium-12-rows-of-diamonds-with-set-bracelet-312869360.jpg, https://cdn.thewatchpages.com/app/uploads/2022/09/13052646/f-p-journe-elegante-40-titanium-12-rows-of-diamonds-with-set-bracelet-312869360-1.jpg, https://cdn.thewatchpages.com/app/uploads/2022/09/13052655/f-p-journe-elegante-40-titanium-12-rows-of-diamonds-with-set-bracelet-312869360-2.jpg",,c34a7c80-5ebc-5ece-ab71-5ccdd8c9de15,21/10/2024 17:09:23
https://www.thewatchpages.com/watches/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466/,Panerai,"Panerai

Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech","$17,076","[{'Reference': 'PAM01466'}, {'Date Added': 'April 9, 2024'}, {'Case Material': 'Ceramic, Titanium'}, {'Case Size': '44mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Blue'}, {'Dial Finish': 'Satin-brushed'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber, Textile'}, {'Strap Color': 'Blue'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'P.900'}, {'Power Reserve': '72 hours'}, {'Water Resistance': '50 ATM / 500 meters'}, {'Functions': 'Hours, Minutes, Date, Small Seconds'}]","Home,Brands,Panerai","https://cdn.thewatchpages.com/app/uploads/2024/04/09230629/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/09230641/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466-1-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/09230652/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466-2-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/09230703/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466-3-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/09230714/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466-4.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/09230724/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466-5.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/04/09230735/panerai-submersible-quarantaquattro-luna-rossa-ti-ceramitech-pam01466-6-scaled.jpeg","Panerai unveils its latest innovation with the Submersible QuarantaQuattro Luna Rossa Ti-CeramitechTM series, PAM01466, and PAM01543, marking a milestone in their quest for cutting-edge technology. This release showcases the pioneering Ti-CeramitechTM material, the result of seven years of development at Panerai’s Laboratorio di Idee in Neuchâtel. Inspired by the high-performance world of competitive sailing, this material, with its ceramic-coated surfaces, significantly reduces friction, enhancing efficiency and speed in racing boats. The Ti-CeramitechTM case is 44% lighter than steel yet remarkably tough, owing to a patented titanium ceramization process that yields a striking blue hue reminiscent of the open seas. The watches house the reliable automatic P.900 caliber with a 3-day power reserve, known for its precision and streamlined proportions. The bezel, also ceramized titanium, features a unique contrast of materials, further accentuated by bespoke-colored straps. Water resistant up to 500 meters, these watches undergo rigorous testing to exceed Panerai’s stringent standards. PAM01466 features a blue sun-brushed dial, while PAM01543 boasts a white-matt grained dial, both adorned with Luna Rossa decals and red second hands. Legibility is ensured with luminous hands and hour markers, while the general color palette evokes the ocean’s depths at twilight. Set to debut in July 2024, these timepieces strengthen the partnership between Panerai and Luna Rossa Prada Pirelli, emphasizing Panerai’s commitment to innovative watches for aquatic adventures. PAM01466 will be available across all networks, while PAM01543 will be exclusive to boutiques, reflecting the brand’s dedication to craftsmanship and excellence.",4bef0985-d5e0-57d4-aee8-59300875c88c,21/10/2024 17:09:23
https://www.thewatchpages.com/watches/audemars-piguet-code-11-59-by-audemars-piguet-selfwinding-chronograph-26393orooa056kb01/,Audemars Piguet,"Audemars Piguet

Code 11.59 by Audemars Piguet Selfwinding Chronograph","$49,960","[{'Reference': '26393OR.OO.A056KB.01'}, {'Date Added': 'March 8, 2024'}, {'Case Material': 'Rose Gold'}, {'Case Size': '41mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Green'}, {'Dial Finish': 'Stamped'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber'}, {'Strap Color': 'Green'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': '4401'}, {'Power Reserve': '70 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Chronograph, Date, Small Seconds'}]","Home,Brands,Audemars Piguet","https://cdn.thewatchpages.com/app/uploads/2024/03/08152027/audemars-piguet-code-1159-by-audemars-piguet-selfwinding-chronograph-26393orooa056kb01.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/03/08152036/audemars-piguet-code-1159-by-audemars-piguet-selfwinding-chronograph-26393orooa056kb01-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/03/08152044/audemars-piguet-code-1159-by-audemars-piguet-selfwinding-chronograph-26393orooa056kb01-2.jpeg",,59595164-c685-53d5-85ca-d51a3d8c32ed,21/10/2024 17:09:24
https://www.thewatchpages.com/watches/oris-oris-x-bracenet-733-7730-4137-07-8-24-05peb/,Oris,"Oris

Oris X Bracenet","$2,600","[{'Reference': '733 7730 4137 07 8 24 05PEB'}, {'Date Added': 'August 30, 2023'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '43.50mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Green'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Stainless Steel'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'Oris 733'}, {'Power Reserve': '38 hours'}, {'Water Resistance': '30 ATM / 300 meters'}, {'Functions': 'Hours, Minutes, Central Seconds, Date'}]","Home,Brands,Oris","https://cdn.thewatchpages.com/app/uploads/2023/09/05163318/oris-oris-x-bracenet-733-7730-4137-07-8-24-05peb-scaled.jpeg, https://cdn.thewatchpages.com/app/uploads/2023/09/05163324/oris-oris-x-bracenet-733-7730-4137-07-8-24-05peb-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2023/09/05163327/oris-oris-x-bracenet-733-7730-4137-07-8-24-05peb-2.jpeg, https://cdn.thewatchpages.com/app/uploads/2023/09/05163334/oris-oris-x-bracenet-733-7730-4137-07-8-24-05peb-3.jpeg, https://cdn.thewatchpages.com/app/uploads/2023/09/05163339/oris-oris-x-bracenet-733-7730-4137-07-8-24-05peb-4.jpeg",,ef5eda61-fd44-5828-8231-ec854035b21b,21/10/2024 17:09:24
https://www.thewatchpages.com/watches/favre-leuba-chief-sky-chief-date-0010201082144/,Favre Leuba,"Favre Leuba

Chief Sky Chief Date","$2,250","[{'Reference': '00.10201.08.21.44'}, {'Date Added': 'August 4, 2020'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '43mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'White'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Leather'}, {'Strap Color': 'Brown'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'ETA 2824-2'}, {'Power Reserve': '38 hours'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours, Minutes, Central Seconds, Date'}]","Home,Brands,Favre Leuba",https://cdn.thewatchpages.com/app/uploads/2020/08/13212019/favre-leuba-chief-sky-chief-date-0010201082144-scaled.jpg,,45ed2a17-15fa-51d0-ad24-a6a8c9329aea,21/10/2024 17:09:24
https://www.thewatchpages.com/watches/brellum-duobox-classic-meteor-gray-dbch122/,Brellum,"Brellum

Duobox Classic Meteor Gray","$3,058","[{'Reference': 'DB.CH.122'}, {'Date Added': 'November 27, 2019'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '41.8mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Gray'}, {'Dial Finish': 'Sunray'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Stainless Steel'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'BR-750-1 (base Valjoux)'}, {'Power Reserve': '46 hours'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours\nMinutes\nChronograph\nDate\nPulsometer\nSmall Seconds'}]","Home,Brands,Brellum",https://cdn.thewatchpages.com/app/uploads/2020/09/13211211/brellum-duobox-classic-dbch122.jpg,,5e8bcfb7-fa55-5dd4-bd5a-2b45f13f4d55,21/10/2024 17:09:25
https://www.thewatchpages.com/watches/audemars-piguet-royal-oak-selfwinding-15552bczz1358bc01/,Audemars Piguet,"Audemars Piguet

Royal Oak Selfwinding",,"[{'Reference': '15552BC.ZZ.1358BC.01'}, {'Date Added': 'September 5, 2023'}, {'Case Material': 'White Gold'}, {'Case Size': '37mm'}, {'Case Back': 'Open'}, {'Dial Color': 'White'}, {'Luminescence': 'Yes'}, {'Strap Material': 'White Gold'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': '5909'}, {'Power Reserve': '60 hours'}, {'Setting': '1818 diamonds, 5.6 carats'}, {'Water Resistance': '2 ATM / 20 meters'}, {'Functions': 'Hours, Minutes, Central Seconds'}]","Home,Brands,Audemars Piguet","https://cdn.thewatchpages.com/app/uploads/2023/09/05080958/audemars-piguet-royal-oak-selfwinding-15552bczz1358bc01.jpeg, https://cdn.thewatchpages.com/app/uploads/2023/09/05081004/audemars-piguet-royal-oak-selfwinding-15552bczz1358bc01-1.jpeg, https://cdn.thewatchpages.com/app/uploads/2023/09/05081009/audemars-piguet-royal-oak-selfwinding-15552bczz1358bc01-2.jpeg",,949acaa6-123e-504d-bc64-199642571dbf,21/10/2024 17:09:25
https://www.thewatchpages.com/watches/baume-mercier-baume-10601/,Baume & Mercier,"Baume & Mercier

Baume",$681,"[{'Reference': '10601'}, {'Date Added': 'January 8, 2021'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '41mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Blue'}, {'Strap Material': 'Textile'}, {'Strap Color': 'Blue, Interchangeable'}, {'Buckle Type': 'Pin'}, {'Movement': 'Quartz'}, {'Caliber': 'Ronda 6004 D'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Date, Small Seconds'}]","Home,Brands,Baume & Mercier",https://cdn.thewatchpages.com/app/uploads/2021/01/13205511/baume-mercier-baume-10601.jpg,,39b857da-5423-5107-9be3-960b3fc6f9fc,21/10/2024 17:09:25
https://www.thewatchpages.com/watches/pequignet-concorde-quartz-30-9042423/,Pequignet,"Pequignet

Concorde Quartz 30","$1,673","[{'Reference': '9042423'}, {'Date Added': 'October 10, 2024'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '30mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Beige'}, {'Strap Material': 'Stainless Steel'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Quartz'}, {'Caliber': 'ETA E61.101'}, {'Water Resistance': '10 ATM / 100 meters'}, {'Functions': 'Hours, Minutes, Central Seconds'}]","Home,Brands,Pequignet","https://cdn.thewatchpages.com/app/uploads/2024/10/11063822/pequignet-concorde-quartz-30-9042423.jpeg, https://cdn.thewatchpages.com/app/uploads/2024/10/11063837/pequignet-concorde-quartz-30-9042423-1-scaled.jpeg",,ac14f4b2-0d47-5454-8e8f-f798d4b36f9b,21/10/2024 17:09:25
https://www.thewatchpages.com/watches/louis-erard-excellence-guilloche-main-ii-34237aa95bva103/,Louis Erard,"Louis Erard

Excellence Guilloché Main II","$4,500","[{'Reference': '34237AA95.BVA103'}, {'Date Added': 'March 3, 2022'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '42mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Gray'}, {'Dial Finish': 'Guilloché'}, {'Strap Material': 'Leather'}, {'Strap Color': 'Black, Interchangeable'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'Sellita SW261-1'}, {'Power Reserve': '38 hours'}, {'Water Resistance': '5 ATM / 50 meters'}, {'Functions': 'Hours, Minutes'}]","Home,Brands,Louis Erard","https://cdn.thewatchpages.com/app/uploads/2022/03/03200937/louis-erard-excellence-guilloche-main-ii-34237aa95-scaled.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03200944/louis-erard-excellence-guilloche-main-ii-34237aa95-1.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03200948/louis-erard-excellence-guilloche-main-ii-34237aa95-2.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03200953/louis-erard-excellence-guilloche-main-ii-34237aa95-3.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03200958/louis-erard-excellence-guilloche-main-ii-34237aa95-4.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201002/louis-erard-excellence-guilloche-main-ii-34237aa95-5.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201007/louis-erard-excellence-guilloche-main-ii-34237aa95-6.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201011/louis-erard-excellence-guilloche-main-ii-34237aa95-7.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201016/louis-erard-excellence-guilloche-main-ii-34237aa95-8.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201020/louis-erard-excellence-guilloche-main-ii-34237aa95-9.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201025/louis-erard-excellence-guilloche-main-ii-34237aa95-10.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201029/louis-erard-excellence-guilloche-main-ii-34237aa95-11.jpg, https://cdn.thewatchpages.com/app/uploads/2022/03/03201033/louis-erard-excellence-guilloche-main-ii-34237aa95-12.jpg",,b50fddc5-ba96-5e7a-a39f-66c36deac8ed,21/10/2024 17:09:25
https://www.thewatchpages.com/watches/jaquet-droz-pocket-watch-ivory-enamel-j080031000/,Jaquet Droz,"Jaquet Droz

Pocket Watch Ivory Enamel","$27,300","[{'Reference': 'J080031000'}, {'Date Added': 'December 4, 2019'}, {'Case Material': 'Yellow Gold'}, {'Case Size': '50mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'White'}, {'Movement': 'Manual'}, {'Caliber': 'Jaquet Droz 2618'}, {'Water Resistance': 'N/A'}, {'Functions': 'Hours, Minutes, Small Seconds'}]","Home,Brands,Jaquet Droz",https://cdn.thewatchpages.com/app/uploads/2020/04/13213945/jaquet-droz-pocket-watch-ivory-enamel-j080031000.jpg,,9bbc5db9-47b6-5e2e-8da9-9ddd115e348c,21/10/2024 17:09:26
https://www.thewatchpages.com/watches/mbf-moonmachine-2-rg-81rtlb/,MB&F,"MB&F

MoonMachine 2 RG","$118,052","[{'Reference': '81.RTL.B'}, {'Date Added': 'April 18, 2019'}, {'Case Material': 'Rose Gold, Titanium'}, {'Case Size': '49 x 51.5mm'}, {'Case Back': 'Closed'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Brown'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'MM2'}, {'Power Reserve': '42 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Jumping Hour, Moon Phase'}]","Home,Brands,MB&F",https://cdn.thewatchpages.com/app/uploads/2020/04/13214035/mb-f-moonmachine2-rg-81rtlb-scaled.jpg,,8e4b9700-365b-5bb7-a797-9c6d1e489a63,21/10/2024 17:09:26
https://www.thewatchpages.com/watches/movado-esperanza-0607231/,Movado,"Movado

Esperanza","$1,995","[{'Reference': '0607231'}, {'Date Added': 'January 9, 2020'}, {'Case Material': 'Stainless Steel'}, {'Case Size': '28.00mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Blue'}, {'Strap Material': 'Stainless Steel'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Quartz'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes'}]","Home,Brands,Movado",https://cdn.thewatchpages.com/app/uploads/2020/01/13215248/movado-esperanza-0607231.jpg,,a3280ed2-b5b0-5645-98dd-cddcf2ac7190,21/10/2024 17:09:26
https://www.thewatchpages.com/watches/armand-nicolet-js9-41-a481agn-nr-gg2710n/,Armand Nicolet,"Armand Nicolet

JS9-41","$1,846","[{'Reference': 'A481AGN-NR-GG2710N'}, {'Date Added': 'February 10, 2022'}, {'Case Material': 'Stainless Steel'}, {'Bezel Material': 'Ceramic'}, {'Case Size': '41mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Black'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber'}, {'Strap Color': 'Black'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'SW200 or ETA 2824-2'}, {'Water Resistance': '30 ATM / 300 meters'}, {'Functions': 'Hours, Minutes, Central Seconds, Date'}]","Home,Brands,Armand Nicolet",https://cdn.thewatchpages.com/app/uploads/2020/10/13210048/armand-nicolet-js9-41-a481agn-nr-gg2710n.jpg,,bf6e1b30-bc9d-59c1-af05-d8c189a4467a,21/10/2024 17:09:27
https://www.thewatchpages.com/watches/claude-meylan-lionne-sheherazade-6040-po/,Claude Meylan,"Claude Meylan

Lionne Sheherazade","$8,050","[{'Reference': '6040-PO'}, {'Date Added': 'January 1, 2020'}, {'Case Material': 'Yellow Gold'}, {'Case Size': '35mm'}, {'Case Back': 'Open'}, {'Dial Color': 'Gold'}, {'Dial Finish': 'Skeletonized'}, {'Strap Material': 'Satin'}, {'Strap Color': 'Blue'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'ETA 2892/2'}, {'Power Reserve': '42 hours'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Central Seconds'}]","Home,Brands,Claude Meylan",https://cdn.thewatchpages.com/app/uploads/2024/05/07181512/claude-meylan-lionne-sheherazade-6040-po-scaled.jpeg,"Claude Meylan is a Swiss watchmaking brand in the renowned Vallée de Joux region whose roots date back to the 18th century. The brand is known for its intricate skeletonized movements, showcasing fine watchmaking on the wrist. Committed to pushing creative boundaries while respecting watchmaking traditions, Claude Meylan offers an exceptional range of high-quality Swiss movements, both contemporary and historic. Each timepiece is a testament to the brand’s boundless passion and unique approach to timekeeping, fusing classic and modern designs with charm and elegance. Claude Meylan offers an unparalleled selection of authentic Swiss watchmaking for those who love watches and seek rare timepieces that stand the test of time. As an authorized retailer of Claude Meylan watches, we guarantee the authenticity of our timepieces, which are sourced directly from the manufacturer and come with the full two-year manufacturer’s warranty. Your Claude Meylan order is shipped free of charge with DHL or FedEx. Once your order has been processed and prepared for shipment, you will receive an order confirmation. Your Claude Meylan watch will be delivered within 5 to 7 business days after that. Please note that Claude Meylan products are all produced on order. Once the watch you have ordered is completed, we will deliver your goods. Please note that the delivery period for when you receive your order can vary. In such cases, we will proactively update you on your order status as soon as possible. All Claude Meylan timepieces are shipped via DDP (Delivered Duty Paid) service, meaning the purchase price includes customs duties and VAT. This ensures a hassle-free delivery with no hidden costs. An adult signature is required to confirm the delivery of your Claude Meylan watch. Please note that international shipments may also be subject to cross-border inspections by customs authorities. If you have any further inquiries or require assistance, please don’t hesitate to reach out to us at [email protected]. See our Shipping policy for more information.
 If you’re not thoroughly satisfied with your order, you can return the Claude Meylan products purchased on The Watch Pages within 14 days of the purchase date, provided they meet the following conditions: Claude Meylan products must be in original, unused condition with all tags, stickers, accessories, and documentation intact, including the original Claude Meylan box and delivery package. Returns will not be accepted if the product shows signs of wear or has been altered. Note that we cannot refund any bank charges or currency conversion fees. To initiate a return, email us at [email protected] with your order number and reason for the return. See our Returns and Refunds policy for more information.
",d9d3e0cf-0be0-540a-8a3f-7598e3a6637a,21/10/2024 17:09:27
https://www.thewatchpages.com/watches/h-moser-cie-heritage-perpetual-calendar-8341-0400/,H. Moser & Cie,"H. Moser & Cie

Heritage Perpetual Calendar","$288,453","[{'Reference': '8341-0400'}, {'Date Added': 'March 15, 2019'}, {'Case Material': 'Red Gold'}, {'Case Size': '46mm'}, {'Case Back': 'Open'}, {'Dial Color': 'White'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Blue'}, {'Buckle Type': 'Pin'}, {'Movement': 'Manual'}, {'Caliber': 'HMC 341'}, {'Power Reserve': '168 hours'}, {'Setting': '32 diamonds, 0.31 carats'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours\nMinutes\nDate\nLeap Year\nMonth Indicator\nPerpetual Calendar\nPower Reserve Indicator\nSmall Seconds'}]","Home,Brands,H. Moser & Cie",https://cdn.thewatchpages.com/app/uploads/2019/02/13223408/h-moser-cie-heritage-perpetual-calendar-8341-0400.jpg,,c5c4444b-bb3e-5f85-9cb9-47c490bc48c7,21/10/2024 17:09:27
https://www.thewatchpages.com/watches/jaquet-droz-lady-8-flower-j032004220/,Jaquet Droz,"Jaquet Droz

Lady 8 Flower","$262,500","[{'Reference': 'J032004220'}, {'Date Added': 'December 4, 2019'}, {'Case Material': 'White Gold'}, {'Case Size': '35mm'}, {'Case Back': 'Open'}, {'Dial Color': 'White'}, {'Strap Material': 'Alligator'}, {'Strap Color': 'Blue'}, {'Buckle Type': 'Folding Clasp'}, {'Movement': 'Automatic'}, {'Caliber': 'Jaquet Droz 615'}, {'Power Reserve': '38 hours'}, {'Setting': '588 diamonds, 6.31 carats'}, {'Water Resistance': '3 ATM / 30 meters'}, {'Functions': 'Hours, Minutes, Automaton'}]","Home,Brands,Jaquet Droz",https://cdn.thewatchpages.com/app/uploads/2020/04/13213935/jaquet-droz-lady-8-flower-j032004220.jpg,,e16a8d52-688c-53fe-bf6a-a864231811b8,21/10/2024 17:09:27
https://www.thewatchpages.com/watches/linde-werdelin-oktopus-reef/,Linde Werdelin,"Linde Werdelin

Oktopus Reef","$25,384","[{'Date Added': 'December 13, 2019'}, {'Case Material': 'Rose Gold, Titanium'}, {'Bezel Material': 'Rose Gold'}, {'Case Size': '44mm'}, {'Case Back': 'Closed'}, {'Dial Color': 'Black'}, {'Luminescence': 'Yes'}, {'Strap Material': 'Rubber'}, {'Strap Color': 'Black, Interchangeable'}, {'Buckle Type': 'Pin'}, {'Movement': 'Automatic'}, {'Caliber': 'Dubois Dépraz 14580'}, {'Power Reserve': '44 hours'}, {'Water Resistance': '30 ATM / 300 meters'}, {'Engraved Case': 'Yes'}, {'Functions': 'Hours, Minutes, Central Seconds, Date'}]","Home,Brands,Linde Werdelin",https://cdn.thewatchpages.com/app/uploads/2019/06/13221455/linde-werdelin-oktopus-reef.jpg,,233987ab-e795-5f14-acef-02e702d6d5f8,21/10/2024 17:09:27
